------------------------支付宝（中国）网络技术有限公司  电子客户回单------------------------
收/支                 ,交易对方                ,对方账号                ,商品说明                ,收/付款方式              ,金额                  ,交易状态                ,交易分类                ,交易订单号     ,商家订单号           ,交易时间            ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-中欧医疗健康混合C-买入   ,                    ,500.00              ,交易成功                ,投资理财                ,20220215001080012204110002028008	,                    	,2022-02-15 14:41:33 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,招商银行储蓄卡(3166)       ,100.00              ,交易成功                ,交通出行                ,2022021522001483111437911795	,tsm_20220215121139214ACD3147F1F3	,2022-02-15 12:11:56 ,
支出                  ,豫香恋旗舰店              ,390***@qq.com       ,豫香恋袋装高筋牛筋面纯手工辣条专用牛津面凉拌陕西小吃速食干货,花呗                  ,9.98                ,交易成功                ,餐饮美食                ,2022021322001183111436905681	,T200P2466199836383821348	,2022-02-13 21:51:10 ,
支出                  ,鳳凰樓能記食坊             ,150***@163.com      ,在能记甜点支付元            ,花呗                  ,20.00               ,交易成功                ,日用百货                ,2022021322001483111436297835	,abPEYbWPw6          	,2022-02-13 00:12:50 ,
其他                  ,天猫超市                ,                    ,退款-丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,8.60                ,退款成功                ,退款                  ,2022021222001183111436061663*REFUND_P2463812425432821348R150498902020824813	,REFUND_P2463812425432821348R150498902020824813	,2022-02-12 11:19:54 ,
其他                  ,天猫超市                ,                    ,退款-丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,9.60                ,退款成功                ,退款                  ,2022021222001183111436061663*REFUND_P2463812425431821348R150465960944824813	,REFUND_P2463812425431821348R150465960944824813	,2022-02-12 11:19:47 ,
其他                  ,天猫超市                ,                    ,退款-丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,3.40                ,退款成功                ,退款                  ,2022021222001183111436061663*REFUND_P2463812425430821348R150544299906824813	,REFUND_P2463812425430821348R150544299906824813	,2022-02-12 11:19:40 ,
其他                  ,天猫超市                ,                    ,退款-丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,17.60               ,退款成功                ,退款                  ,2022021222001183111436061663*REFUND_P2463812425426821348R150498686034824813	,REFUND_P2463812425426821348R150498686034824813	,2022-02-12 11:19:35 ,
其他                  ,天猫超市                ,                    ,退款-丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,8.52                ,退款成功                ,退款                  ,2022021222001183111436061663*REFUND_P2463812425429821348R150464268995824813	,REFUND_P2463812425429821348R150464268995824813	,2022-02-12 11:19:33 ,
其他                  ,天猫超市                ,                    ,退款-丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,5.98                ,退款成功                ,退款                  ,2022021222001183111436061663*REFUND_P2463812425428821348R150468156808824813	,REFUND_P2463812425428821348R150468156808824813	,2022-02-12 11:19:29 ,
其他                  ,天猫超市                ,                    ,退款-丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,19.90               ,退款成功                ,退款                  ,2022021222001183111436061663*REFUND_P2463812425427821348R150546315069824813	,REFUND_P2463812425427821348R150546315069824813	,2022-02-12 11:19:22 ,
支出                  ,天猫超市                ,tmc***@service.aliyun.com,丘比沙拉汁焙煎芝麻口味340ml/瓶 等多件,花呗                  ,73.60               ,交易成功                ,餐饮美食                ,2022021222001183111436061663	,T200P2463812425425821348	,2022-02-12 11:12:35 ,
支出                  ,中国珠宝旗舰店             ,226***@qq.com       ,【礼遇价】中国珠宝5G工艺新品简约桃心黄金套链 足金999爱心吊坠项链送女友,花呗                  ,1450.30             ,交易成功                ,服饰装扮                ,2022021022001183111435122631	,T200P2461304305941821348	,2022-02-10 23:31:11 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-金鹰信息产业股票C-买入   ,                    ,12.00               ,交易成功                ,投资理财                ,20220210001080012204110097831278	,                    	,2022-02-10 09:08:36 ,
支出                  ,中国联通官方旗舰店           ,zjs***@chinaunicom.cn,手机充值                ,花呗                  ,30.00               ,交易成功                ,充值缴费                ,2022020922001183111433537992	,T100P2459577314617821348	,2022-02-09 22:16:07 ,
支出                  ,高德打车                ,aut***@autonavi.com ,高德地图打车订单            ,花呗                  ,12.18               ,交易成功                ,交通出行                ,2022020722001483111432241066	,10876144000710015660737744	,2022-02-07 21:04:34 ,
其他                  ,花呗                  ,                    ,主动还款-花呗2022年02月账单   ,招商银行储蓄卡(3166)       ,1558.70             ,还款成功                ,信用借还                ,2022020729020841110199576462	,                    	,2022-02-07 14:32:35 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-金鹰信息产业股票C-买入   ,                    ,12.00               ,交易成功                ,投资理财                ,20220207001080012204110095067278	,                    	,2022-02-07 09:50:28 ,
其他                  ,老街口旗舰店              ,lao***@163.com      ,退款-老街口大颗粒焦糖山味瓜子500g 葵花籽炒货休闲零食袋装批发 等多件,花呗                  ,18.90               ,退款成功                ,退款                  ,2022012722001183111424426186_2441521008551821348	,T200P2441521008549821348	,2022-02-05 13:49:05 ,
其他                  ,老街口旗舰店              ,lao***@163.com      ,退款-老街口大颗粒焦糖山味瓜子500g 葵花籽炒货休闲零食袋装批发 等多件,花呗                  ,32.90               ,退款成功                ,退款                  ,2022012722001183111424426186_2441521008552821348	,T200P2441521008549821348	,2022-02-05 13:49:00 ,
其他                  ,老街口旗舰店              ,lao***@163.com      ,退款-老街口大颗粒焦糖山味瓜子500g 葵花籽炒货休闲零食袋装批发 等多件,花呗                  ,21.90               ,退款成功                ,退款                  ,2022012722001183111424426186_2441521008553821348	,T200P2441521008549821348	,2022-02-05 13:48:56 ,
其他                  ,老街口旗舰店              ,lao***@163.com      ,退款-老街口大颗粒焦糖山味瓜子500g 葵花籽炒货休闲零食袋装批发 等多件,花呗                  ,27.90               ,退款成功                ,退款                  ,2022012722001183111424426186_2441521008554821348	,T200P2441521008549821348	,2022-02-05 13:48:51 ,
其他                  ,老街口旗舰店              ,lao***@163.com      ,退款-老街口大颗粒焦糖山味瓜子500g 葵花籽炒货休闲零食袋装批发 等多件,花呗                  ,20.90               ,退款成功                ,退款                  ,2022012722001183111424426186_2441521008555821348	,T200P2441521008549821348	,2022-02-05 13:48:46 ,
其他                  ,老街口旗舰店              ,lao***@163.com      ,退款-老街口大颗粒焦糖山味瓜子500g 葵花籽炒货休闲零食袋装批发 等多件,花呗                  ,16.90               ,退款成功                ,退款                  ,2022012722001183111424426186_2441521008550821348	,T200P2441521008549821348	,2022-02-05 13:48:22 ,
支出                  ,高德打车                ,aut***@autonavi.com ,高德地图打车订单            ,花呗                  ,19.80               ,交易成功                ,交通出行                ,2022020322001483111429377186	,10876144000630016745861429	,2022-02-03 17:53:18 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,招商银行储蓄卡(3166)       ,50.00               ,交易成功                ,交通出行                ,2022020322001483111428832459	,tsm_20220203172229B56B694F34B851	,2022-02-03 17:22:43 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,1.60                ,交易成功                ,交通出行                ,2022020322001483111429485696	,pap_20220203172135918C12CDD3002F	,2022-02-03 17:21:36 ,
支出                  ,高德打车                ,aut***@autonavi.com ,高德地图打车订单            ,花呗                  ,26.29               ,交易成功                ,交通出行                ,2022020322001483111429189322	,10876144000630018491603511	,2022-02-03 15:20:03 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,2.35                ,交易成功                ,交通出行                ,2022020322001483111429379418	,pap_202202031444171A19345C71D6CC	,2022-02-03 14:44:18 ,
其他                  ,华安基金管理有限公司          ,ec1***@huaan.com.cn ,余额宝-自动转入            ,余额                  ,8.56                ,交易成功                ,投资理财                ,20220201009130101000110059749723	,20220201009130501000110007349791	,2022-02-01 06:14:58 ,
收入                  ,支付宝五福的红包            ,                    ,已包含添福红包6.66元        ,                    ,8.56                ,交易成功                ,收入                  ,20220201002161010000113710231481_PZ145744114	,                    	,2022-02-01 02:11:48 ,
支出                  ,天猫超市                ,tmc***@service.aliyun.com,牧童欢歌甄选羊肉片190克/袋 等多件 ,花呗                  ,111.50              ,交易成功                ,日用百货                ,2022013022001183111425860583	,T200P2444423832650821348	,2022-01-30 10:07:02 ,
支出                  ,中国联通官方旗舰店           ,zjs***@chinaunicom.cn,手机充值                ,花呗&红包               ,29.30               ,交易成功                ,充值缴费                ,2022012922001183111426076230	,T100P2445572235000821348	,2022-01-29 21:16:02 ,
支出                  ,回味鸭血粉丝(应天大街店)       ,kua***@njhuiwei.com ,回味应天大街餐厅支付569E4EDC8DEB4D528C565ED6FD566BF7,花呗                  ,28.00               ,交易成功                ,餐饮美食                ,2022012922001483111425725589	,822012906716402     	,2022-01-29 19:03:21 ,
支出                  ,南京应天西店              ,shh***@163.com      ,喜之郎葡萄＆苹果果肉果冻 200克/杯等3类商品,花呗&现金抵价券            ,244.75              ,交易成功                ,餐饮美食                ,2022012922001483111425709454	,P86M6666031220129046119821348	,2022-01-29 18:37:18 ,
支出                  ,老街口旗舰店              ,lao***@163.com      ,老街口大颗粒焦糖山味瓜子500g 葵花籽炒货休闲零食袋装批发 等多件,花呗                  ,139.40              ,交易关闭                ,餐饮美食                ,2022012722001183111424426186	,T200P2441521008549821348	,2022-01-27 23:21:52 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-金鹰信息产业股票C-买入   ,                    ,32.00               ,交易成功                ,投资理财                ,20220127001080012204110089142768	,                    	,2022-01-27 09:09:38 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-【水八仙】莲藕(称重) 约600g/份等多件,花呗                  ,0.10                ,退款成功                ,日用百货                ,2022012622001183111422785532*REFUND_P2440057969288821348R149115204241824813	,REFUND_P2440057969288821348R149115204241824813	,2022-01-26 13:13:15 ,
支出                  ,南京应天西店              ,shh***@163.com      ,【水八仙】莲藕(称重) 约600g/份等多件,花呗                  ,40.29               ,交易成功                ,日用百货                ,2022012622001183111422785532	,T200P2440057969287821348	,2022-01-26 12:22:48 ,
其他                  ,铁路12306             ,chi***@alipay.com   ,退款-火车票              ,花呗                  ,10.50               ,退款成功                ,交通出行                ,2022011622001483111414263808_M20220126253536048	,M2022011649911956   	,2022-01-26 01:45:41 ,
其他                  ,铁路12306             ,chi***@alipay.com   ,退款-火车票              ,花呗                  ,336.50              ,退款成功                ,交通出行                ,2022011622001483111414263808_M20220126253536010	,M2022011649911956   	,2022-01-26 01:45:21 ,
支出                  ,天猫超市                ,tmc***@service.aliyun.com,湾仔码头玉米蔬菜猪肉上汤小云吞600g/袋 等多件,花呗                  ,72.94               ,交易成功                ,餐饮美食                ,2022012522001183111421697843	,T200P2439359679401821348	,2022-01-25 12:24:07 ,
支出                  ,发科达旗舰店              ,fkd***@163.com      ,除霉剂墙体墙面霉斑清除剂青苔去除剂除霉味发霉防霉喷雾墙纸去污,花呗                  ,7.91                ,交易成功                ,日用百货                ,2022012422001183111421640406	,T200P2437922631641821348	,2022-01-24 16:11:54 ,
支出                  ,*正明                 ,188******87         ,收钱码收款               ,花呗&现金抵价券            ,9.42                ,交易成功                ,日用百货                ,2022012422001483111421111728	,16429843462022647083112	,2022-01-24 08:32:26 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-南孚碱性电池7号2粒装LR03-2B/1.5V等多件,花呗                  ,0.25                ,退款成功                ,日用百货                ,2022012322001183111420285595*REFUND_P2435360943720821348R148708549751824813	,REFUND_P2435360943720821348R148708549751824813	,2022-01-23 13:51:31 ,
支出                  ,南京应天西店              ,shh***@163.com      ,南孚碱性电池7号2粒装LR03-2B/1.5V等多件,花呗                  ,43.52               ,交易成功                ,日用百货                ,2022012322001183111420285595	,T200P2435360943718821348	,2022-01-23 12:24:02 ,
支出                  ,潮乐办公专营店             ,138***@qq.com       ,买5送2 日本ZEBRA斑马荧光笔淡色标记笔双头笔粗细彩色记号笔WKT7浅色糖果色手帐银光斑马笔文具 等多件,花呗                  ,28.85               ,交易成功                ,日用百货                ,2022012222001183111419714698	,T200P2432218177672821348	,2022-01-22 12:40:08 ,
------------------------------------------------------------------------------------
导出信息：
姓名：刘鹏飞
支付宝账户：17616153358
起始时间：[2022-01-22 00:00:00]    终止时间：[2022-04-22 23:59:59]
导出时间：[2022-04-22 12:44:31]
共149笔记录
收入：3笔,1073.56元
支出：79笔,9946.78元
其他：67笔,14753.35元

特别提示：
1.本回单内容可表明支付宝受理了相应支付交易申请，因系统原因或通讯故障等偶发因素导致本回单与实际交易结果不符时，以实际交易情况为准；
2.请勿将本回单作为收款方发货的凭据使用，请查证账户实际到账情况后再进行发货操作；
3.支付宝快捷支付等非余额支付方式可能既产生支付宝交易也同步产生银行交易，因此请勿使用本回单进行重复记账；
4.本回单如经任何涂改、编造，均立即失去效力；
5.部分账单如：充值提现、账户转存或者个人设置收支等不计入为收入或者支出，记为其他类；
6.因统计逻辑不同，明细金额直接累加后，可能会和下方统计金额不一致，请以实际交易金额为准；
7.禁止将本回单用于非法用途；
8.本明细仅展示当前账单中的交易，不包括已删除的记录；
9.本明细仅供个人对账使用。
